1693807957511189	200	316161
1693807957521204	200	306250
1693807957521204	200	306260
1693807957521204	200	306268
1693807957511373	200	316114
1693807957521531	200	305969
1693807957521531	200	305975
1693807957511372	200	316149
1693807957521479	200	306051
1693807957521479	200	306056
1693807957511341	200	316204
1693807957521403	200	306149
1693807957521403	200	306155
1693807957511443	200	316130
1693807957521585	200	305995
1693807957521585	200	306001
1693807957511293	200	316305
1693807957521350	200	306255
1693807957521351	200	306260
1693807957511263	200	316362
1693807957521274	200	306358
1693807957521274	200	306364
1693807957509078	200	333929
1693807957519324	200	323703
1693807957519332	200	323703
1693807957519332	200	323709
1693807957509079	200	334116
1693807957519226	200	323990
1693807957519229	200	323994
1693807957519229	200	323999
1693807957509269	200	334168
1693807957520011	200	323441
1693807957520013	200	323447
1693807957520015	200	323452
1693807957509146	200	334335
1693807957519675	200	323811
1693807957519683	200	323811
1693807957519683	200	323817
1693807957509029	200	334481
1693807957519111	200	324406
1693807957519112	200	324410
1693807957519112	200	324416
1693807957509144	200	334449
1693807957519601	200	324006
1693807957519605	200	324008
1693807957519605	200	324014
1693807957509163	200	334467
1693807957519773	200	323866
1693807957519778	200	323866
1693807957519778	200	323872
1693807957509267	200	334394
1693807957519933	200	323734
1693807957519937	200	323736
1693807957519937	200	323741
1693807957509332	200	334360
1693807957520087	200	323612
1693807957520097	200	323608
1693807957520097	200	323613
1693807957509337	200	334388
1693807957520326	200	323405
1693807957520328	200	323409
1693807957520328	200	323415
1693807957509385	200	334503
1693807957520488	200	323418
1693807957520493	200	323421
1693807957520493	200	323427
1693807957509334	200	334600
1693807957520168	200	323775
1693807957520170	200	323779
1693807957520170	200	323785
1693807957509336	200	334636
1693807957520250	200	323730
1693807957520254	200	323731
1693807957520254	200	323738
1693807957509384	200	334616
1693807957520409	200	323599
1693807957520416	200	323598
1693807957520416	200	323603
1693807957509137	200	334893
1693807957519409	200	324629
1693807957519411	200	324632
1693807957519411	200	324638
1693807957509265	200	334861
1693807957519856	200	324280
1693807957519858	200	324285
1693807957519858	200	324291
1693807957521403	200	335053
1693807957521274	200	335318
1693807957521351	200	335487
1693807957521585	200	335481
1693807957521531	200	335715
1693807957513868	200	371089
1693807957524045	200	360926
1693807957524045	200	360933
1693807957513818	200	371172
1693807957523987	200	361014
1693807957523987	200	361021
1693807957516226	200	368808
1693807957526467	200	358577
1693807957526468	200	358583
1693807957513888	200	371173
1693807957524109	200	360959
1693807957524109	200	360973
1693807957513745	200	371347
1693807957523924	200	361178
1693807957523924	200	361185
1693807957516386	200	368734
1693807957526548	200	358579
1693807957526548	200	358586
1693807957519332	200	365970
1693807957519229	200	366104
1693807957519683	200	365845
1693807957519605	200	366076
1693807957519112	200	366587
1693807957522363	200	363348
1693807957532434	200	353285
1693807957532435	200	353292
1693807957520015	200	400744
1693807957519937	200	400860
1693807957520328	200	402803
1693807957520097	200	403049
1693807957520416	200	402743
1693807957520170	200	402999
1693807957520493	200	402685
1693807957519858	200	403332
1693807957519411	200	403792
1693807957520254	200	402959
1693807957523987	200	399238
1693807957519778	200	403456
1693807957524045	200	399200
1693807957523924	200	399353
1693807957524109	200	399180
1693807957526548	200	396753
1693807957526468	200	396843
1693807957521531	200	419006
1693807957521479	200	419194
1693807957521274	200	419474
1693807957521204	200	419557
1693807957521585	200	419239
1693807957521351	200	419500
1693807957521403	200	419456
1693807957532435	200	432529
1693807957519332	200	445708
1693807957519229	200	445832
1693807957519683	200	445396
1693807957519113	200	446041
1693807957519605	200	445571
1693807957520015	200	445224
1693807957519937	200	445315
1693807957520097	200	445247
1693807957520328	200	445093
1693807957520493	200	444943
1693807957520170	200	445277
1693807957520416	200	445247
1693807957520254	200	445424
1693807957519411	200	446343
1693807957519859	200	445927
1693807957519779	200	446107
1693807957523987	200	441912
1693807957524045	200	441926
1693807957523924	200	442063
1693807957524109	200	442096
1693807957526548	200	439786
1693807957526468	200	439879
1693807957521205	200	450537
1693807957521479	200	450376
1693807957521585	200	450495
1693807957521275	200	450818
1693807957521405	200	450732
1693807957521351	200	450796
1693807957521531	200	450626
1693807957532435	200	458148
1693807957519859	200	487482
1693807957524046	200	483976
1693807957523987	200	484058
1693807957523925	200	484132
1693807957524109	200	484037
1693807957519779	200	488436
1693807957519683	200	488543
1693807957526468	200	481777
1693807957526548	200	481709
1693807957519332	200	488982
1693807957519229	200	489110
1693807957519605	200	488913
1693807957519113	200	489493
1693807957520097	200	488529
1693807957520015	200	488672
1693807957520329	200	488438
1693807957520170	200	488640
1693807957520254	200	488637
1693807957520416	200	488509
1693807957519412	200	489526
1693807957520494	200	488483
1693807957519332	200	514296
1693807957519683	200	514000
1693807957532435	200	501258
1693807957519113	200	514598
1693807957520097	200	513662
1693807957520329	200	513520
1693807957520494	200	513402
1693807957520170	200	513837
1693807957520416	200	513672
1693807957520254	200	514100
1693807957519412	200	514991
1693807957519779	200	515343
1693807957519859	200	515293
1693807957523988	200	511442
1693807957524046	200	513905
1693807957523925	200	514046
1693807957524110	200	513878
1693807957526468	200	519316
1693807957526548	200	519272
1693807957521205	200	531772
1693807957521205	200	531781
1693807957521479	200	531581
1693807957521479	200	531588
1693807957521275	200	531836
1693807957521275	200	531844
1693807957521405	200	531797
1693807957521405	200	531805
1693807957521351	200	531926
1693807957521351	200	531942
1693807957521585	200	531807
1693807957521585	200	531887
1693807957521532	200	531962
1693807957521532	200	531967
1693807957519332	200	559598
1693807957519113	200	559914
1693807957532435	200	546603
1693807957520097	200	559010
1693807957519683	200	559437
1693807957520494	200	558644
1693807957520329	200	558820
1693807957520170	200	558995
1693807957520416	200	558765
1693807957520254	200	558942
1693807957519412	200	559798
1693807957523925	200	555370
1693807957519859	200	559445
1693807957519779	200	559531
1693807957526468	200	552857
1693807957524110	200	555231
1693807957523988	200	555358
1693807957524046	200	555305
1693807957526549	200	552821
1693807957521205	200	595400
1693807957521351	200	595289
1693807957521405	200	595240
1693807957521275	200	595375
1693807957521480	200	595174
1693807957521586	200	595074
1693807957521532	200	595215
1693807957532435	200	599469
1693807957519605	200	612467
1693807957519605	200	612472
1693807957519937	200	612182
1693807957519937	200	612192
1693807957519937	200	612194
1693807957519333	200	641258
1693807957519113	200	641518
1693807957519683	200	640953
1693807957519605	200	641045
1693807957520097	200	640588
1693807957520329	200	640388
1693807957520494	200	640297
1693807957520170	200	640655
1693807957520417	200	640443
1693807957520254	200	640634
1693807957519412	200	641513
1693807957519779	200	641161
1693807957523988	200	636982
1693807957519859	200	641148
1693807957523925	200	637109
1693807957524046	200	637020
1693807957524110	200	636982
1693807957526468	200	634632
1693807957526549	200	634580
1693807957521205	200	639935
1693807957521480	200	639682
1693807957519333	200	673884
1693807957532435	200	660805
1693807957519683	200	673563
1693807957519114	200	674210
1693807957519606	200	673731
1693807957520098	200	673272
1693807957520329	200	673118
1693807957520494	200	672963
1693807957520171	200	673293
1693807957520417	200	673083
1693807957520254	200	673273
1693807957519779	200	673793
1693807957519412	200	674168
1693807957519859	200	673733
1693807957523988	200	669632
1693807957521275	200	683811
1693807957521275	200	683833
1693807957521405	200	683789
1693807957521405	200	683846
1693807957521351	200	683974
1693807957521351	200	683996
1693807957521586	200	683808
1693807957521586	200	683813
1693807957521532	200	683912
1693807957521532	200	683917
1693807957521205	200	684328
1693807957521480	200	684074
1693807957521205	200	710844
1693807957521480	200	710617
1693807957521275	200	725412
1693807957521405	200	725338
1693807957521351	200	725411
1693807957521586	200	725190
1693807957521532	200	725276
1693807957524046	200	748158
1693807957523925	200	748301
1693807957524110	200	748134
1693807957526470	200	745810
1693807957526549	200	745745
1693807957519333	200	753173
1693807957519229	200	753330
1693807957519229	200	753336
1693807957519229	200	753340
1693807957519230	200	753343
1693807957519230	200	753347
1693807957519684	200	752902
1693807957519115	200	753484
1693807957519606	200	753027
1693807957532435	200	740218
1693807957523988	200	748739
1693807957523925	200	748824
1693807957520098	200	752666
1693807957520329	200	752474
1693807957520494	200	752331
1693807957520171	200	752687
1693807957526470	200	746410
1693807957520417	200	752503
1693807957526549	200	746410
1693807957520255	200	752722
1693807957519412	200	753603
1693807957519779	200	753256
1693807957519859	200	753209
1693807957524046	200	749072
1693807957524110	200	749055
1693807957519685	200	753578
1693807957519333	200	754005
1693807957532435	200	741030
1693807957519230	200	754268
1693807957519115	200	754453
1693807957519606	200	753981
1693807957519937	200	753726
1693807957519938	200	753733
1693807957519938	200	753736
1693807957519938	200	753740
1693807957520015	200	753698
1693807957520015	200	753704
1693807957520015	200	753707
1693807957520015	200	753710
1693807957520016	200	753713
1693807957520016	200	753717
1693807957520098	200	753643
1693807957520329	200	753450
1693807957520494	200	753295
1693807957520171	200	753642
1693807957520417	200	753457
1693807957520255	200	753647
1693807957519412	200	754522
1693807957519779	200	754192
1693807957519859	200	754121
1693807957523988	200	750004
1693807957524046	200	749965
1693807957523925	200	750119
1693807957524110	200	749949
1693807957526549	200	747540
1693807957521205	200	752972
1693807957521480	200	752743
1693807957521275	200	768881
1693807957521586	200	768614
1693807957521352	200	768857
1693807957521405	200	768809
1693807957521532	200	768699
1693807957526470	200	769887
1693807957519333	200	777038
1693807957519230	200	777183
1693807957519685	200	776982
1693807957519115	200	777569
1693807957519606	200	777133
1693807957532436	200	764311
1693807957520016	200	779860
1693807957519938	200	779960
1693807957520098	200	779830
1693807957520329	200	779609
1693807957521205	200	785680
1693807957520494	200	788289
1693807957520171	200	788625
1693807957520417	200	788394
1693807957520255	200	788596
1693807957519412	200	789450
1693807957519779	200	789112
1693807957519859	200	789042
1693807957523988	200	784929
1693807957524046	200	789502
1693807957523925	200	789635
1693807957524110	200	789467
1693807957526549	200	787090
1693807957521480	200	793191
1693807957521405	200	798217
1693807957521275	200	798366
1693807957521352	200	798303
1693807957526470	200	795366
1693807957521586	200	800262
1693807957521532	200	800438
1693807957519333	200	819942
1693807957519230	200	820076
1693807957519685	200	819665
1693807957532436	200	806939
1693807957519115	200	820295
1693807957519606	200	819822
1693807957520016	200	819436
1693807957519938	200	819549
1693807957520098	200	824808
1693807957520329	200	824593
1693807957520494	200	824474
1693807957520171	200	824811
1693807957520417	200	824614
1693807957521206	200	835395
1693807957520255	200	843950
1693807957519412	200	844808
1693807957519780	200	844488
1693807957519860	200	844444
1693807957523988	200	840335
1693807957524046	200	840316
1693807957523925	200	840456
1693807957524110	200	840327
1693807957526549	200	837901
1693807957526470	200	837999
1693807957521405	200	861304
1693807957521275	200	861465
1693807957521352	200	861409
1693807957521586	200	861201
1693807957521206	200	870517
1693807957519333	200	877344
1693807957519230	200	877532
1693807957532436	200	864382
1693807957519686	200	877146
1693807957521275	200	915678
1693807957521586	200	915563
1693807957521405	200	915760
1693807957521352	200	915830
1693807957521532	200	915701
1693807957521532	200	915711
1693807957519686	200	924605
1693807957526471	200	917885
1693807957532436	200	911936
1693807957519230	200	925159
1693807957519333	200	925073
1693807957523925	200	920492
1693807957526549	200	917909
1693807957523988	200	920498
1693807957524110	200	920386
1693807957524046	200	920460
1693807957519860	200	924656
1693807957519780	200	924746
1693807957519413	200	925122
1693807957520255	200	924289
1693807957520417	200	924136
1693807957520171	200	924391
1693807957520171	200	924396
1693807957520494	200	924082
1693807957520495	200	924088
1693807957520329	200	924262
1693807957520329	200	924268
1693807957520098	200	924508
1693807957520098	200	924514
1693807957519938	200	924682
1693807957519938	200	924688
1693807957520016	200	924619
1693807957520016	200	924624
1693807957519606	200	925042
1693807957519606	200	925049
