1693777817218481	200	45268
1693777817218712	200	52247
1693777817219385	200	51968
1693777817219446	200	54093
1693777817220411	200	53533
1693777817219950	200	54032
1693777817220471	200	54032
1693777817229419	200	50811
1693777817229423	200	55666
1693777817229575	200	57383
1693777817229428	200	57586
1693777817230462	200	57201
1693777817229990	200	58600
1693777817230513	200	58417
1693777817229420	200	102455
1693777817229426	200	113547
1693777817229430	200	114146
1693777817229575	200	114628
1693777817230463	200	114464
1693777817233084	200	114925
1693777817233290	200	114772
1693777817229990	200	118098
1693777817233380	200	114769
1693777817230513	200	117661
1693777817233452	200	114780
1693777817235477	200	114423
1693777817235200	200	116163
1693777817235338	200	116076
1693777817235363	200	116078
1693777817235282	200	116217
1693777817235537	200	117008
1693777817229420	200	123207
1693777817229426	200	133138
1693777817229430	200	133804
1693777817229575	200	133966
1693777817230463	200	133445
1693777817229990	200	138190
1693777817230514	200	137683
1693777817243408	200	124855
1693777817245415	200	124406
1693777817245570	200	124302
1693777817243412	200	126507
1693777817243414	200	126591
1693777817243528	200	126527
1693777817245429	200	124731
1693777817245426	200	126011
1693777817245417	200	126045
1693777817245573	200	125972
1693777817229420	200	143144
1693777817229426	200	152889
1693777817243408	200	142434
1693777817230514	200	155341
1693777817229990	200	155873
1693777817230463	200	155409
1693777817229575	200	156306
1693777817229431	200	156462
1693777817243412	200	145171
1693777817245415	200	143214
1693777817243414	200	145231
1693777817243528	200	145151
1693777817245571	200	146596
1693777817245433	200	146812
1693777817245427	200	146870
1693777817245573	200	146743
1693777817245419	200	146908
1693777817229421	200	162922
1693777817229426	200	174084
1693777817229431	200	174271
1693777817229575	200	174685
1693777817230463	200	173894
1693777817243410	200	163832
1693777817229991	200	177314
1693777817243413	200	163917
1693777817230514	200	176873
1693777817243415	200	164022
1693777817243529	200	163936
1693777817245415	200	165235
1693777817245571	200	165133
1693777817245433	200	165343
1693777817245427	200	165366
1693777817245573	200	165255
1693777817245420	200	165431
1693777817229421	200	185366
1693777817229426	200	194482
1693777817229431	200	195703
1693777817230463	200	194729
1693777817229991	200	197731
1693777817230514	200	197293
1693777817243410	200	184469
1693777817243413	200	186919
1693777817243415	200	186947
1693777817245415	200	185023
1693777817243529	200	186999
1693777817245571	200	185028
1693777817245433	200	187728
1693777817245427	200	187856
1693777817229421	200	203884
1693777817245420	200	187980
1693777817229576	200	203836
1693777817245573	200	187873
1693777817229426	200	215765
1693777817230463	200	215048
1693777817229431	200	216094
1693777817230514	200	215157
1693777817229991	200	215692
1693777817243415	200	204527
1693777817243410	200	204577
1693777817243413	200	204630
1693777817243529	200	207235
1693777817245420	200	205371
1693777817245571	200	205295
1693777817245416	200	205553
1693777817245433	200	205590
1693777817245427	200	205614
1693777817229576	200	221518
1693777817229421	200	223894
1693777817245573	200	207847
1693777817229426	200	235103
1693777817229431	200	235133
1693777817230463	200	234203
1693777817229991	200	234759
1693777817230514	200	236344
1693777817243411	200	224830
1693777817243413	200	224847
1693777817243415	200	224918
1693777817243529	200	224824
1693777817245416	200	224346
1693777817245571	200	224223
1693777817245427	200	224429
1693777817245433	200	224453
1693777817245420	200	224524
1693777817245573	200	225067
1693777817229576	200	241974
1693777817229421	200	242510
1693777817229426	200	255355
1693777817229431	200	255374
1693777817230463	200	254456
1693777817229991	200	254962
1693777817230514	200	255953
1693777817243411	200	244888
1693777817243413	200	244963
1693777817243415	200	247264
1693777817243529	200	247208
1693777817245416	200	245366
