1693774191805755	200	52581
1693774191805719	200	54914
1693774191815753	200	53048
1693774191815480	200	53342
1693774191815482	200	54130
1693774191815753	200	55294
1693774191815482	200	55968
1693774191815753	200	56814
1693774191815482	200	58437
1693774191815753	200	58859
1693774191815503	200	59817
1693774191815753	200	60303
1693774191825506	200	53100
1693774191825762	200	52863
1693774191825507	200	54007
1693774191825764	200	54674
1693774191825764	200	59133
1693774191825507	200	59408
1693774191825764	200	61878
1693774191825507	200	62169
1693774191825764	200	82285
1693774191835741	200	72322
1693774191835741	200	72329
1693774191835741	200	72335
1693774191835741	200	72341
1693774191835741	200	72346
1693774191845762	200	62331
1693774191845762	200	62336
1693774191825507	200	84455
1693774191835671	200	74300
1693774191835672	200	74305
1693774191835672	200	74310
1693774191835672	200	74315
1693774191835672	200	74319
1693774191845496	200	64500
1693774191845497	200	64504
1693774191845497	200	87286
1693774191845497	200	87310
1693774191845497	200	87316
1693774191855490	200	77327
1693774191855491	200	77331
1693774191855517	200	77310
1693774191855517	200	77314
1693774191855517	200	77319
1693774191845762	200	87084
1693774191845762	200	87089
1693774191845762	200	87093
1693774191855764	200	77096
1693774191855764	200	77101
1693774191855764	200	77105
1693774191855765	200	77109
1693774191855765	200	77114
1693774191865944	200	67045
1693774191865945	200	67054
1693774191865945	200	67061
1693774191865946	200	67066
1693774191865946	200	67071
1693774191865946	200	67081
1693774191865955	200	67078
1693774191865955	200	67082
1693774191865956	200	67087
1693774191865956	200	67091
1693774191875353	200	59634
1693774191875784	200	59238
1693774191875354	200	62771
1693774191875784	200	64760
1693774191875354	200	65365
1693774191875784	200	65593
1693774191875354	200	68065
1693774191875784	200	68082
1693774191875354	200	71152
1693774191875785	200	70744
1693774191885426	200	63053
1693774191885771	200	62722
1693774191885428	200	65819
1693774191885772	200	65493
1693774191885772	200	65871
1693774191885428	200	67124
1693774191885772	200	67597
1693774191885428	200	68783
1693774191885772	200	71975
1693774191895768	200	61988
1693774191895768	200	62586
1693774191895768	200	64444
1693774191895768	200	65633
1693774191885429	200	94392
1693774191895485	200	84355
1693774191895486	200	84360
1693774191895486	200	84365
1693774191895486	200	84370
1693774191895486	200	84375
1693774191906359	200	73513
1693774191906359	200	73518
1693774191906359	200	73522
1693774191906359	200	73527
1693774191906359	200	73532
1693774191915540	200	70436
1693774191895768	200	90252
1693774191906360	200	79668
1693774191906362	200	79671
1693774191906362	200	79676
1693774191906362	200	79681
1693774191906362	200	79686
1693774191915756	200	70297
1693774191915540	200	72024
1693774191915756	200	72625
1693774191915540	200	74623
1693774191915756	200	75724
1693774191915541	200	76437
1693774191915756	200	78744
1693774191915541	200	79017
